,Artist,Name,ID,Playlist,Energy,Liveness,Tempo,Speechiness,Acousticness,Instrumentalness,Danceability,Key,Duration,Loudness,Valence,Mode,Clusters
329,PnB Rock,Fleek,4SYGTCVNMuAeZdC6RUDnpH,vybes,0.7829999999999999,0.318,87.469,0.0379,0.125,0.0,0.586,7,181028,-5.872000000000001,0.461,0,0
330,PnB Rock,Friends,1atffWJCfUT5JMgGcCZ86s,vybes,0.6779999999999999,0.21899999999999997,163.033,0.051,0.142,0.0902,0.5760000000000001,2,227712,-5.138999999999999,0.461,1,1
331,PnB Rock,Lovin' (feat. A Boogie wit da Hoodie),2bwN9oZIn9XXSd8RlJ4FDM,vybes,0.606,0.344,92.075,0.0316,0.0025800000000000003,0.0,0.595,5,210652,-6.335,0.168,0,1
332,PnB Rock,Feelins,03w1u0L5fS0F7izSUkdqS2,vybes,0.782,0.0944,150.076,0.225,0.0464,0.0,0.63,6,221000,-4.046,0.657,0,0
333,PnB Rock,Swervin',56YvLVJDEtrW0sefD2WlyT,vybes,0.7659999999999999,0.237,120.079,0.0366,0.564,1.79e-06,0.721,0,185572,-5.235,0.245,1,2
334,PnB Rock,How It Feels,6OqVFYnZcd2dbdEk9Tlly5,vybes,0.715,0.32,110.079,0.0547,0.0302,0.0,0.7440000000000001,1,196032,-3.355,0.29100000000000004,0,1
335,PnB Rock,HMP,0nO5fLVCxKvZmdjShuJ59e,vybes,0.524,0.127,140.05700000000002,0.068,0.594,1.18e-05,0.735,0,183237,-5.766,0.371,0,2
336,Future,Selfish,6yHkPtl6UQ7RjtJLBPzbJw,vybes,0.369,0.38299999999999995,95.74600000000001,0.0741,0.0303,7.64e-06,0.415,8,251423,-10.044,0.0913,1,1
337,Dae Dae,Don't You Change,2kYki8IoMeOJhNUZH8YL7u,vybes,0.635,0.129,93.928,0.247,0.20199999999999999,0.0,0.534,11,188040,-7.005,0.31,0,1
338,A Boogie Wit da Hoodie,Still Think About You,2FTeQQ5Rg9tBpgpTF5mnhE,vybes,0.6459999999999999,0.0643,127.978,0.21,0.21899999999999997,0.0,0.946,5,246988,-6.604,0.961,1,0
339,A Boogie Wit da Hoodie,Savage,1srm5YnZiu7Ksnd2UTTmmk,vybes,0.402,0.0597,160.046,0.149,0.188,0.0,0.78,5,169046,-9.255,0.483,0,1
340,A Boogie Wit da Hoodie,The Reaper,3TwzcgoO6mbgX3E7Bn1RAy,vybes,0.61,0.12300000000000001,141.955,0.094,0.379,0.0,0.7609999999999999,6,176533,-7.039,0.479,1,0
341,A Boogie Wit da Hoodie,Uptown / Bustdown (feat. PnB Rock and Lil Durk),3mUk1wiSBpiuK4oSSyDmTQ,vybes,0.7509999999999999,0.0551,90.04,0.35,0.215,0.0,0.503,6,177763,-5.785,0.324,0,1
342,A Boogie Wit da Hoodie,Odee,7MuhbSNErlmQAGRzhnnIjT,vybes,0.48,0.127,86.04899999999999,0.293,0.20800000000000002,0.0,0.8540000000000001,9,160868,-7.388,0.293,0,1
343,A Boogie Wit da Hoodie,Pull Up (feat. NAV),76vviJBqmRdMMb9u9npgfj,vybes,0.37,0.11900000000000001,149.95,0.264,0.48700000000000004,0.0,0.828,7,193575,-7.446000000000001,0.557,0,2
344,Dae Dae,Ride (feat. Tk Kravitz),2gRWp9K3xQLdATFWr9ZuAZ,vybes,0.647,0.0948,82.939,0.133,0.268,0.0,0.688,5,157658,-5.562,0.10800000000000001,0,1
345,Frank Ocean,Swim Good,3CgZCQyuyxHRMWB9BTwmni,vybes,0.6679999999999999,0.0731,160.048,0.0881,0.00116,0.0026899999999999997,0.653,0,257187,-8.183,0.711,1,0
346,Roy Woods,Drama (feat. Drake),0PXp9QxBfSKGGpWUNaws2X,vybes,0.36200000000000004,0.109,122.04299999999999,0.055,0.157,0.0,0.7090000000000001,11,251860,-9.814,0.113,1,1
347,Roy Woods,Down Girl,4PZ4xyWBCCJqAeWI8uSLca,vybes,0.507,0.10800000000000001,102.069,0.0694,0.308,0.0,0.797,1,169604,-9.214,0.447,1,0
348,Roy Woods,Instinct (feat. MadeinTYO),49VzL5oBsUICN7U34T98b9,vybes,0.462,0.10800000000000001,84.04,0.055,0.47600000000000003,3.86e-05,0.711,10,174311,-7.132000000000001,0.294,0,2
349,Post Malone,Feel,7MTIDmToGs0I5Oue9V0CHl,vybes,0.507,0.0948,119.432,0.0585,0.214,4.79e-06,0.49700000000000005,5,197120,-8.075,0.192,0,1
350,6LACK,That Far,1BjiBbVzBMREvXiT6X5tHi,vybes,0.607,0.0929,83.82799999999999,0.187,0.239,1.87e-05,0.746,10,185866,-4.71,0.247,0,1
351,Denzel Curry,Ice Age,594suifkodzqXMkJlkKRQd,vybes,0.623,0.767,109.23700000000001,0.11900000000000001,0.00563,0.0,0.462,5,171908,-8.174,0.42,0,1
352,Denzel Curry,Skywalker,0UzDPAMBI8miCHsYoqRb7g,vybes,0.7120000000000001,0.0773,149.005,0.0897,0.0226,0.0,0.738,10,161493,-6.273,0.358,0,1
353,Denzel Curry,SPEEDBOAT,4pUPQdgJowFjxb895tr437,vybes,0.628,0.358,120.021,0.131,0.0604,0.0,0.925,6,222533,-7.587000000000001,0.81,1,0
354,Russ,CIVIL WAR,5tmu5pAFHkUSl8Fo8ncyA4,vybes,0.608,0.109,101.00200000000001,0.259,0.11599999999999999,0.0,0.9129999999999999,7,143880,-6.763999999999999,0.496,1,0
355,Jutes,Devil,0y2dikJcFyx45rPOFWgDx3,vybes,0.728,0.133,164.02599999999998,0.073,0.165,4.44e-06,0.627,10,178537,-6.194,0.688,0,0
356,Jutes,Too Easy,7oLbSGBAHvYIXSm3jSmug4,vybes,0.47200000000000003,0.12300000000000001,107.881,0.0311,0.043,0.0,0.628,8,215556,-6.0760000000000005,0.179,0,1
357,Jutes,Free,54nXvrsLTtyVE8M8UEjwD2,vybes,0.711,0.128,110.06700000000001,0.0359,0.125,1.23e-05,0.7040000000000001,3,209576,-8.203,0.0533,1,1
358,Jutes,I Dont Need Ya,77cPrtPidNkuxd9N6JHdgP,vybes,0.6579999999999999,0.193,144.929,0.217,0.39,0.0,0.721,0,216375,-7.707999999999999,0.561,1,0
359,Jutes,Pretty When U Cry,5VJBeDSjguJyvaIJixRIZL,vybes,0.5720000000000001,0.11599999999999999,90.04899999999999,0.0347,0.0858,0.0,0.59,6,189307,-7.446000000000001,0.22699999999999998,0,1
360,Jutes,Everything,752ocVk1ZLpj5mSTG8iBiR,vybes,0.619,0.27,145.938,0.0384,0.0343,0.0,0.56,5,185753,-7.2829999999999995,0.278,0,1
361,Jutes,Walk on Me,2HqFgSoYXrUqJr4Dg3vAYN,vybes,0.395,0.13,128.084,0.0623,0.528,0.0,0.721,4,151875,-13.699000000000002,0.376,1,2
362,Jutes,Give You Up,1aEK61JJWSg4Tvw71s5dU8,vybes,0.488,0.07400000000000001,130.101,0.0395,0.182,0.0,0.451,9,243721,-8.21,0.24600000000000002,1,1
363,Jutes,Tired,4sygGqFJ9P6ANpNUU2nBQQ,vybes,0.531,0.0675,150.02700000000002,0.0421,0.295,0.0,0.62,10,209717,-7.029,0.248,1,1
364,Jutes,Forget It,4PoHU9mRuDPvwDKuhzzpn8,vybes,0.504,0.16399999999999998,150.001,0.0481,0.385,1.6800000000000002e-05,0.61,0,193772,-8.857999999999999,0.371,0,2
365,Jutes,You Hate What Ive Become,1eo5bm87YWmfPbmerPj7Ia,vybes,0.8759999999999999,0.584,164.958,0.0756,0.435,0.0,0.58,11,165818,-5.278,0.5429999999999999,0,0
366,iann dior,emotions,5CRXf83hn7NVeWEs7rm63m,vybes,0.63,0.142,80.512,0.0395,0.0131,0.0,0.63,9,131213,-6.211,0.163,1,1
367,iann dior,18,2qt7xPMokj5GNkQkkJR1px,vybes,0.462,0.0831,170.03900000000002,0.102,0.047,0.0,0.607,0,127112,-9.644,0.585,1,0
368,iann dior,cutthroat,0gm4aHxw221z0SMLN9x6Pt,vybes,0.594,0.10400000000000001,77.994,0.0496,0.11599999999999999,0.0,0.659,2,210808,-5.785,0.23199999999999998,1,1
369,A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),1wJRveJZLSb1rjhnUHQiv6,vybes,0.662,0.111,93.023,0.303,0.0153,0.0,0.581,9,189487,-5.239,0.434,1,1
370,iann dior,who cares,2dDMtk4fuX3UCNtXB8L8mh,vybes,0.442,0.131,155.976,0.268,0.11900000000000001,0.0,0.779,1,123115,-7.821000000000001,0.371,1,1
371,iann dior,don't want to fall,15SuCQEmT3ftJbMik3rjrv,vybes,0.612,0.251,72.493,0.037000000000000005,0.0825,0.0,0.669,9,119144,-6.438,0.528,1,0
372,iann dior,crash my whip,4VE02IlNVRSXPk3p9B4Nxz,vybes,0.5720000000000001,0.124,90.01299999999999,0.038,0.185,0.0,0.7040000000000001,3,118667,-7.107,0.17,0,1
373,iann dior,romance361,14x8OgGL3b33yKJJSFcBnf,vybes,0.632,0.105,170.00900000000001,0.105,0.0589,1.44e-06,0.713,1,181290,-7.685,0.373,1,1
374,Tyla Yaweh,High Right Now,18LhA0zBzAa2YnhcN3hWGa,vybes,0.557,0.12,159.985,0.0438,0.0116,9.85e-05,0.703,4,163168,-6.797999999999999,0.127,0,1
375,Tyla Yaweh,Salute (feat. French Montana),4JIPyaaceaEZtOJAWmzBzF,vybes,0.7290000000000001,0.126,152.03799999999998,0.102,0.331,0.0,0.768,9,182957,-4.079,0.588,0,0
376,Tyla Yaweh,Gemini,7yWQRTDYazfVjFvmjtYfGQ,vybes,0.705,0.0928,155.04399999999998,0.0543,0.218,8.75e-06,0.799,10,186890,-2.985,0.7559999999999999,1,0
377,Tyla Yaweh,Who Shot Johnny?,0et3KfGLKitEvAnvzIa4X0,vybes,0.627,0.109,127.10799999999999,0.0468,0.0428,0.0,0.887,9,165869,-4.14,0.326,0,1
378,Tyla Yaweh,Novacane,13oQIvtvNRrhNJ4L9ImcoC,vybes,0.675,0.161,190.08599999999998,0.0704,0.0337,1.39e-05,0.65,5,211748,-6.2,0.23199999999999998,0,1
379,Cooliecut,Nothing,6tFWMs2FJMi4loy4XlR8bz,vybes,0.654,0.13699999999999998,119.93,0.0279,0.65,0.00213,0.722,9,128000,-7.115,0.55,1,2
380,Tyga,Make It Work,0ZDGpQPvzYB1EFHHd6QfZ9,vybes,0.7440000000000001,0.0857,180.157,0.32,0.303,0.0,0.7659999999999999,6,188027,-3.785,0.691,0,0
381,Tyga,Wait For A Minute,1AcJJerSHcXCnevx9oSoWe,vybes,0.34,0.113,99.905,0.138,0.0895,2.65e-06,0.593,4,207013,-10.515999999999998,0.423,0,1
382,Oliver Francis,LIGHT FLEX,6rIlonJirVffUS1PGeobag,vybes,0.8370000000000001,0.10099999999999999,164.78099999999998,0.415,0.00903,0.0,0.406,6,238549,-3.428,0.331,0,1
383,Chris Brown,Ayo,0k6DnZMLoEUH8NGD5zh2SE,vybes,0.563,0.0851,98.031,0.0443,0.0399,0.0,0.823,6,225227,-5.095,0.682,1,0
384,Tyga,Mercedes Baby (feat. 24 Hrs),76uNbv0OgUwbsfux0v9QXR,vybes,0.445,0.0983,84.971,0.0473,0.35200000000000004,0.0,0.795,0,224889,-7.166,0.34700000000000003,1,2
385,Tyga,Sip A Lil (feat. Gucci Mane),6MPR32vGG1AaQMYOfqvyqx,vybes,0.6859999999999999,0.188,142.994,0.0537,0.11800000000000001,0.0,0.792,5,278601,-5.599,0.47,1,0
386,Tee Grizzley,Young Grizzley World (feat. A Boogie Wit Da Hoodie & YNW Melly),2HsSzwrvvgiYSCdsYLiJWB,vybes,0.705,0.0899,122.99600000000001,0.051,0.237,0.0,0.779,8,332195,-6.382999999999999,0.451,0,0
387,Russ,Paranoid,5C66lHZQzmxJnSPfklujLw,vybes,0.6459999999999999,0.11199999999999999,138.106,0.0494,0.441,1.65e-06,0.846,3,181933,-6.239,0.705,0,0
388,Skylar Grey,Kill For You,0rI56S1biB0efYypn7eNpP,vybes,0.8,0.613,95.693,0.297,0.151,3.47e-06,0.67,4,291667,-5.933,0.268,0,1
389,Tinashe,Party Favors,4XrKWBHDm587nYp6Io33oo,vybes,0.49200000000000005,0.14400000000000002,94.992,0.0337,0.0307,0.0006940000000000001,0.654,8,269860,-7.777,0.185,1,1
390,Tinashe,Like I Used To,3fMKnwiByu9yfeD5ISn9Et,vybes,0.599,0.102,159.78,0.115,0.5710000000000001,8.99e-06,0.7170000000000001,11,187537,-6.156000000000001,0.385,1,2
391,Tinashe,Throw A Fit,7D8aQaRzoi9Qzz5yerVK5b,vybes,0.586,0.153,150.05100000000002,0.0604,0.0059700000000000005,0.0365,0.888,0,158757,-6.745,0.401,1,1
392,Travis Scott,Maria I'm Drunk (feat. Justin Bieber & Young Thug),6Yqmv7XJLCrQEauMbPGZSw,vybes,0.631,0.12,105.98899999999999,0.10300000000000001,0.377,0.0,0.648,4,349933,-5.662000000000001,0.142,0,1
393,Trevor Daniel,Falling,4TnjEaWOeW0eKTKIEvJyCa,vybes,0.43,0.0887,127.087,0.0364,0.12300000000000001,0.0,0.784,10,159382,-8.756,0.23600000000000002,0,1
394,Yung Pinch,Wouldn't Be Nothing,532wuLEWIb0cRLD8FobJI1,vybes,0.652,0.0936,132.116,0.257,0.151,0.0,0.8320000000000001,6,225547,-6.324,0.376,1,1
395,Bazzi,Focus (feat. 21 Savage),12iDo4Kdw9vA2X1lN3UTVu,vybes,0.703,0.14300000000000002,77.021,0.0969,0.006940000000000001,0.0,0.752,1,155134,-5.268,0.5379999999999999,1,0
396,iann dior,Monsters,1sjS2UuFGtzSjVXwloyaYS,vybes,0.509,0.295,159.112,0.0573,0.183,0.0,0.5379999999999999,8,157129,-9.411,0.327,1,1
397,Lxst,Last Time,2nYbkkGVP8jK2ER1RYOOm4,vybes,0.639,0.136,82.48100000000001,0.0762,0.348,1.81e-06,0.688,1,169000,-6.808,0.46799999999999997,1,0
398,YK Osiris,Valentine,15Nn5EEGQqlptGwiB2NVYV,vybes,0.528,0.107,120.00299999999999,0.0541,0.11199999999999999,0.0,0.76,11,206853,-7.474,0.457,1,1
399,5am,5:88,2h8zhSvPZOk34Zmc4nVctl,vybes,0.473,0.11800000000000001,156.019,0.10800000000000001,0.0037,0.0006,0.813,11,123500,-10.550999999999998,0.281,1,1
400,5am,Track Meet,0CBR55rzNuw78HEd3MQJIq,vybes,0.645,0.13699999999999998,160.02200000000002,0.0473,0.0115,0.0008990000000000001,0.703,4,198644,-8.016,0.138,0,1
401,SAINt JHN,Reflex,14FwKi5Lh5HRXeo6VNXlaN,vybes,0.49700000000000005,0.111,135.02700000000002,0.10800000000000001,0.134,0.000207,0.6920000000000001,1,241842,-7.252000000000001,0.309,0,1
402,SAINt JHN,Brilliant Bitch,3RGM5AOCriBKii710ilEyP,vybes,0.297,0.249,110.04799999999999,0.0975,0.187,1.9399999999999997e-05,0.84,5,184333,-9.854,0.318,0,1
403,SAINt JHN,3 Below,4stQ9ma0kqGifqLQQSgOGH,vybes,0.785,0.27399999999999997,123.97399999999999,0.0323,0.0658,0.0373,0.883,4,191215,-4.03,0.609,0,0
404,iann dior,gone girl,6G0FACzGN80Dj2v4ass5rq,vybes,0.7140000000000001,0.0717,94.956,0.0287,0.162,0.0,0.677,11,136568,-5.6370000000000005,0.355,1,1
405,Jaden,On My Own,4D1eVq5AUILwjg3tAe7o6M,vybes,0.843,0.18899999999999997,97.5,0.0422,0.0214,0.00345,0.344,1,244720,-3.7110000000000003,0.21899999999999997,0,1
406,Post Malone,Goodbyes (Feat. Young Thug),6vBdBCoOhKHiYDDOcorfNo,vybes,0.653,0.111,150.231,0.0745,0.447,0.0,0.58,5,174960,-3.818,0.175,1,2
407,POORSTACY,Lost,6U14IDmKxp2nd2zozAKusR,vybes,0.569,0.14,127.02600000000001,0.0841,0.007529999999999999,1.22e-06,0.7959999999999999,7,166299,-8.953,0.298,0,1
408,Trevor Daniel,Closure,05l7cyJvL9OTmwnRTFjYQ9,vybes,0.387,0.126,151.80100000000002,0.0446,0.0749,0.00705,0.522,5,191581,-9.376,0.22,1,1
409,Jaden,SOHO,0gf2y5doKjsYaZJJZif4vz,vybes,0.596,0.14800000000000002,159.985,0.192,0.342,0.335,0.547,8,208493,-7.744,0.368,0,1
410,POORSTACY,make up,7bJSEMDbVDb5OZU85wpPkw,vybes,0.47200000000000003,0.0689,87.488,0.201,0.11599999999999999,0.0,0.7829999999999999,0,120738,-7.2410000000000005,0.542,1,0
411,iann dior,what is real,61StVXD7XDEeVBBdnvmFfM,vybes,0.769,0.11599999999999999,93.48299999999999,0.0343,0.22399999999999998,0.0,0.626,1,134819,-4.48,0.446,1,0
412,Travis Scott,CAN'T SAY,27a1mYSG5tYg7dmEjWBcmL,vybes,0.708,0.11800000000000001,147.98,0.0547,0.201,0.0,0.7020000000000001,10,198408,-5.3660000000000005,0.713,0,0
413,A Boogie Wit da Hoodie,Stalking You,1DPz356PzDOvqvjCnQu7Lo,vybes,0.534,0.0828,90.376,0.198,0.522,0.0,0.537,1,221076,-7.074,0.7090000000000001,1,2
414,Trevor Daniel,Mess,4Zc4kyc7VSdZNF9wFeBIcz,vybes,0.56,0.106,154.957,0.0389,0.124,3.75e-06,0.655,9,168484,-7.97,0.0917,1,1
415,Trevor Daniel,Youth,7vdKWMVWfFVVzMXk5bad69,vybes,0.43799999999999994,0.365,75.002,0.0413,0.39,3.03e-06,0.633,1,254800,-8.755,0.436,0,2
416,Trevor Daniel,Pretend,1XSCfbktZAroC22lu56VC1,vybes,0.479,0.147,126.98200000000001,0.0513,0.55,0.000167,0.674,2,204150,-12.937999999999999,0.272,0,2
417,Trevor Daniel,For You,2IuiwVQPn4r3g2FR5mfv1R,vybes,0.667,0.09,159.876,0.0626,0.0843,6.02e-06,0.611,10,163500,-7.507999999999999,0.349,0,1
418,Trevor Daniel,On My Own,7AMFseNoVRiGuF9K86WPk0,vybes,0.5379999999999999,0.105,160.032,0.134,0.0885,3e-06,0.616,8,154181,-7.7139999999999995,0.282,0,1
419,Trevor Daniel,Wild,3EpHSpT2YH5maBzBJqtkcB,vybes,0.63,0.19699999999999998,160.024,0.0362,0.0737,0.00371,0.642,2,186000,-7.371,0.205,1,1
420,Trevor Daniel,Paranoid,1Y8h75Crg5S6wXgg9TiXVR,vybes,0.364,0.22699999999999998,113.949,0.0342,0.36,0.0,0.701,5,211053,-10.133,0.252,1,2
421,Trevor Daniel,Empty,2xniWE8XYMp12dlzhuOyR4,vybes,0.649,0.18100000000000002,158.023,0.035,0.0939,0.0,0.66,6,203552,-6.586,0.177,0,1
422,Trevor Daniel,Never,6mpvGOFJ07NDk86MKUxT67,vybes,0.7979999999999999,0.11800000000000001,82.485,0.0463,0.0139,0.0,0.695,7,176571,-5.5089999999999995,0.257,1,1
423,Lil Durk,No Label,4WznHDEzfBcZOVFFNkDUBt,vybes,0.478,0.17,99.85700000000001,0.479,0.0285,0.0,0.7659999999999999,10,144661,-8.287,0.303,1,1
424,iann dior,pouring,0TUaamDhcVNoQg7yoCYb47,vybes,0.6559999999999999,0.254,174.85299999999998,0.0495,0.0033399999999999997,0.0,0.568,9,112457,-8.751,0.203,1,1
425,Rick Ross,Running the Streets (feat. A Boogie Wit Da Hoodie & Denzel Curry),3s9f1LQ6607eDj9UYCzmgk,vybes,0.622,0.19699999999999998,70.47399999999999,0.262,0.0744,0.0,0.536,1,224840,-7.98,0.22699999999999998,1,1
426,Trevor Daniel,Forgot,3l3qvJzAam3vGyfcFQxRqF,vybes,0.59,0.105,119.999,0.0326,0.305,3.3e-06,0.6970000000000001,11,179500,-7.289,0.377,1,1
427,Swae Lee,Sextasy,5jlLBqK31dOqXECKn3jlMX,vybes,0.41600000000000004,0.11199999999999999,147.994,0.102,0.0546,2.1600000000000003e-05,0.784,7,225037,-9.231,0.259,1,1
428,POORSTACY,hollow,1B7AZ8Xq8RqaCp9OrQabaI,vybes,0.626,0.114,80.976,0.265,0.102,0.0,0.755,0,130403,-5.9239999999999995,0.726,0,0
429,blackbear,hot girl bummer,7aiClxsDWFRQ0Kzk5KI5ku,vybes,0.5589999999999999,0.39899999999999997,129.989,0.0776,0.128,0.0,0.778,6,185093,-7.109,0.6779999999999999,0,0
430,Summer Walker,Playing Games,0W45ni3uikr9z0vPjlBIDw,vybes,0.489,0.204,115.555,0.0627,0.547,2.13e-06,0.6659999999999999,11,141589,-5.944,0.46399999999999997,0,2
431,Mike WiLL Made-It,Drinks On Us,3Z4iF2sFcW63WclmUYd7IE,vybes,0.639,0.0954,129.001,0.28600000000000003,0.37799999999999995,0.00016999999999999999,0.774,10,311163,-6.472,0.461,0,0
432,SAINt JHN,Roses,0easEmosKkPhksg0qidzXo,vybes,0.5,0.133,102.001,0.0611,0.342,2.05e-05,0.782,5,173611,-6.473,0.281,0,1
433,ProdBy902,Monsters,6JfTuuW3iPeWXsrUWWY7nw,vybes,0.499,0.287,159.026,0.0619,0.177,0.0,0.546,8,157179,-9.398,0.29600000000000004,1,1
434,benny blanco,Graduation (with Juice WRLD),6cjSh516BbrNUs213jDAGm,vybes,0.65,0.124,154.968,0.271,0.107,0.0,0.731,0,177847,-5.2860000000000005,0.605,1,0
435,Post Malone,Circles,4VginDwYTP2eaHJzO0QMjG,vybes,0.758,0.0924,120.00299999999999,0.0402,0.233,0.00144,0.7040000000000001,0,214907,-3.537,0.534,1,0
436,J. Cole,Work Out,2wAJTrFhCnQyNSD3oUgTZO,vybes,0.42700000000000005,0.307,93.00399999999999,0.106,0.0531,0.0,0.831,2,235320,-6.903,0.21600000000000003,1,1
437,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",5HQVUIKwCEXpe7JIHyY734,vybes,0.655,0.115,95.07799999999999,0.13699999999999998,0.0525,0.0,0.715,0,207333,-6.425,0.531,1,0
438,wavygeo,Inside Out,0xKnWH7CUcbWDSZGTeLov8,vybes,0.353,0.115,121.961,0.0647,0.203,0.0,0.7509999999999999,9,166896,-12.1,0.171,0,1
439,wavygeo,I Tried,6RO0e4finSuqjCS52x82JP,vybes,0.371,0.0975,96.061,0.0616,0.331,0.0,0.6779999999999999,5,122593,-13.695,0.44,1,2
440,wavygeo,Unforgettable,4aeAh6bDrxW2x97yl1IOZx,vybes,0.6920000000000001,0.11,150.018,0.0383,0.136,0.0,0.597,5,141322,-7.611000000000001,0.382,1,1
441,wavygeo,Around Me,755x0vZQDmZeHrkj5UM0Jk,vybes,0.475,0.166,81.001,0.0394,0.0257,1.84e-05,0.659,1,134034,-11.862,0.306,0,1
442,wavygeo,Hope 2 Die,0lm4redFxHY1OkEJOZ4ALz,vybes,0.648,0.243,160.056,0.0403,0.527,0.0013599999999999999,0.625,11,147122,-9.006,0.542,1,2
443,wavygeo,Thoughts of You,7KW5QQkbjVfVWD1d0dQQ8Q,vybes,0.39899999999999997,0.132,119.992,0.0338,0.35200000000000004,0.000113,0.752,11,178521,-10.651,0.127,1,1
444,wavygeo,On the Drugz,0bpq6uGMegSOHg0rmxDZWI,vybes,0.615,0.165,141.87,0.0801,0.142,0.0,0.624,0,208144,-7.807,0.272,1,1
445,wavygeo,Sky Falling,0IP0oCVhwsFAQm6thDaw6q,vybes,0.379,0.11,94.916,0.0364,0.8240000000000001,1.14e-06,0.672,9,162717,-10.835,0.5539999999999999,0,2
446,wavygeo,Regrets,6gGvloGz13vGSY4k2D8z5e,vybes,0.263,0.128,99.973,0.0385,0.8320000000000001,0.0,0.45799999999999996,8,178258,-15.504000000000001,0.067,1,2
447,wavygeo,You Make Me Feel,7zpUVm4SobYCzwadJ0l07e,vybes,0.479,0.36700000000000005,119.969,0.0339,0.266,0.0,0.652,2,162403,-10.645,0.266,1,1
448,wavygeo,Real High,3YNWFyaBn44ZwuM7Yvk85g,vybes,0.626,0.134,139.966,0.04,0.0121,3.86e-05,0.6809999999999999,0,199811,-10.131,0.41,1,1
449,wavygeo,For a Price,4Shi1ARD1isZU8N6wLAXa3,vybes,0.332,0.226,100.964,0.0561,0.499,0.0,0.483,4,192627,-9.516,0.0814,0,2
450,Post Malone,Hollywood's Bleeding,77Y7tccX9Hx5iClDr39uy9,vybes,0.6459999999999999,0.10300000000000001,130.218,0.0476,0.331,0.0,0.405,4,156267,-3.2060000000000004,0.17,0,1
451,Post Malone,Saint-Tropez,7C39RtGhnEw7cyf0Pyw7PV,vybes,0.684,0.10400000000000001,132.113,0.0439,0.0545,0.0,0.617,0,150867,-3.6180000000000003,0.295,1,1
452,Post Malone,Allergic,4LIbjDbLweGCrHVw8QbMSb,vybes,0.741,0.345,144.968,0.0787,0.154,3.02e-05,0.665,0,156893,-3.694,0.57,1,0
453,Post Malone,A Thousand Bad Times,3hFG4jR5stnIQJDI64KlJY,vybes,0.732,0.111,159.0,0.092,0.105,1.15e-05,0.632,6,221173,-3.498,0.317,1,1
454,Post Malone,Die For Me (feat. Future & Halsey),59PYPDxTbqJpiGfyogPb5h,vybes,0.66,0.21100000000000002,145.01,0.0441,0.19,0.0,0.614,0,245267,-2.8480000000000003,0.452,1,1
455,Post Malone,On The Road (feat. Meek Mill & Lil Baby),0hGH0S74Eoyv6mXZcOKtdQ,vybes,0.737,0.102,112.93,0.109,0.0589,0.0,0.442,7,218320,-5.046,0.21,1,1
456,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),4Yq3XUNfWrAPWuB94qkC09,vybes,0.8,0.147,139.91899999999998,0.0502,0.0906,0.0,0.499,1,229573,-2.665,0.272,0,1
457,Post Malone,I'm Gonna Be,4hDoWaIklSVAKLocU3IDBr,vybes,0.5589999999999999,0.14800000000000002,117.943,0.0316,0.703,0.0,0.746,5,200680,-4.008,0.368,1,2
458,Post Malone,Staring At The Sun (feat. SZA),2leIuE4fdcJoNMSKu5Yr7a,vybes,0.772,0.308,95.074,0.184,0.248,0.0,0.7240000000000001,6,168280,-4.388999999999999,0.34700000000000003,0,1
459,Post Malone,Internet,4RzpCjByV1NWUGKVQGuej6,vybes,0.489,0.10300000000000001,74.013,0.0314,0.841,0.0,0.469,0,123387,-6.071000000000001,0.201,1,2
460,Post Malone,Myself,4YgtN1HasxdDlrrZIggYxn,vybes,0.701,0.242,163.882,0.0349,0.102,0.0,0.47600000000000003,0,158120,-4.234,0.405,1,1
461,Post Malone,Wow.,2ve5NyzWHUbIYxL33goCX7,vybes,0.539,0.10300000000000001,99.96,0.20800000000000002,0.136,1.78e-06,0.8290000000000001,11,149547,-7.359,0.38799999999999996,0,1
462,POORSTACY,Make Up,3D609Yr2H1XYPeruXgc3yv,vybes,0.486,0.0734,87.435,0.218,0.113,0.0,0.7809999999999999,0,120744,-7.73,0.5379999999999999,1,0
463,POORSTACY,lost,0nygzznhANm4uiBwhUkE6o,vybes,0.562,0.152,127.075,0.0794,0.0074,5.49e-06,0.7929999999999999,7,167363,-9.024,0.3,0,1
464,POORSTACY,OKAY,6WqHQZV4qAEoYzTqYYWEan,vybes,0.711,0.107,120.044,0.0363,0.0335,0.0,0.677,1,160742,-7.547000000000001,0.33799999999999997,1,1
465,POORSTACY,HELP !,2wj6VJfPAxb89LfLwTsCnD,vybes,0.557,0.21899999999999997,112.00399999999999,0.0367,0.35600000000000004,0.0,0.812,1,192223,-6.567,0.326,0,1
466,Travis Scott,HIGHEST IN THE ROOM,3eekarcy7kvN4yt5ZFzltW,vybes,0.42700000000000005,0.21,76.469,0.0317,0.0546,5.83e-06,0.598,7,175721,-8.764,0.0605,0,1
467,Internet Money,Somebody,735RSTb2xbtWbDtKD9XDYi,vybes,0.6709999999999999,0.113,89.921,0.256,0.363,0.0,0.63,6,174333,-6.659,0.33299999999999996,0,1
468,YK Osiris,Change,4tm4ucTjb7eJ85iz9tZjnt,vybes,0.703,0.0747,150.063,0.0622,0.0115,0.0,0.65,11,156080,-3.9789999999999996,0.207,0,1
